Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date
5248,NexGen Systems,Influencer,Men 18-24,45 days,Facebook,3%,"$12,873.00",6.91,Miami,German,803,7206,10,Fashionistas,18-05-2021
5249,DataTech Solutions,Email,Men 25-34,45 days,Instagram,11%,"$17,825.00",5.99,Miami,English,696,2013,10,Fashionistas,19-05-2021
5250,NexGen Systems,Search,All Ages,60 days,Website,5%,"$12,444.00",5.12,Chicago,Mandarin,606,3006,10,Foodies,20-05-2021
5251,Innovate Industries,Influencer,Men 25-34,15 days,Website,11%,"$6,732.00",6.99,Chicago,Spanish,198,9405,4,Foodies,21-05-2021
5252,NexGen Systems,Influencer,Men 18-24,45 days,Website,4%,"$9,385.00",3.05,Miami,German,703,1092,7,Foodies,22-05-2021
5253,DataTech Solutions,Social Media,Men 18-24,45 days,Website,13%,"$17,520.00",2.5,Los Angeles,German,206,4859,3,Tech Enthusiasts,23-05-2021
5254,Innovate Industries,Display,Women 25-34,60 days,Email,13%,"$9,519.00",7.85,Houston,Mandarin,241,3291,9,Foodies,24-05-2021
5255,DataTech Solutions,Display,All Ages,15 days,Instagram,8%,"$19,080.00",7.13,Houston,German,434,3733,5,Health & Wellness,25-05-2021
5256,NexGen Systems,Social Media,Men 18-24,15 days,Google Ads,5%,"$18,170.00",6.63,Miami,French,843,4945,2,Foodies,26-05-2021
5257,NexGen Systems,Email,Women 35-44,45 days,Facebook,8%,"$10,811.00",5.23,Los Angeles,English,698,9709,3,Tech Enthusiasts,27-05-2021
5258,TechCorp,Influencer,Men 25-34,30 days,YouTube,13%,"$8,011.00",5.99,New York,French,753,6163,6,Fashionistas,28-05-2021
5259,DataTech Solutions,Email,All Ages,45 days,Email,8%,"$14,168.00",2.14,Miami,English,919,2127,4,Health & Wellness,29-05-2021
5260,NexGen Systems,Display,Men 18-24,15 days,Website,12%,"$15,107.00",3.99,New York,German,766,8185,2,Health & Wellness,30-05-2021
5261,Innovate Industries,Search,Women 35-44,30 days,Instagram,12%,"$5,066.00",6.37,Los Angeles,French,642,3474,8,Fashionistas,31-05-2021
5262,NexGen Systems,Social Media,Women 35-44,15 days,Email,15%,"$18,100.00",2.24,Chicago,Mandarin,331,6519,3,Outdoor Adventurers,01-06-2021
5263,Alpha Innovations,Search,Women 25-34,60 days,YouTube,11%,"$15,507.00",5,Los Angeles,English,433,8691,7,Outdoor Adventurers,02-06-2021
5264,Innovate Industries,Social Media,Women 25-34,45 days,Facebook,4%,"$19,821.00",6.49,New York,Spanish,906,3511,7,Tech Enthusiasts,03-06-2021
5265,TechCorp,Influencer,Men 25-34,30 days,YouTube,13%,"$8,981.00",2.66,Houston,Spanish,436,5963,4,Health & Wellness,04-06-2021
5266,Innovate Industries,Social Media,Women 35-44,15 days,Instagram,13%,"$17,868.00",6.29,Houston,French,585,2303,2,Tech Enthusiasts,05-06-2021
5267,TechCorp,Influencer,Men 18-24,30 days,Website,12%,"$16,442.00",6.3,Chicago,German,354,5154,7,Outdoor Adventurers,06-06-2021
5268,DataTech Solutions,Social Media,All Ages,30 days,Website,12%,"$19,933.00",5.56,Los Angeles,German,205,5482,8,Outdoor Adventurers,07-06-2021
5269,Innovate Industries,Email,Men 18-24,45 days,YouTube,4%,"$7,233.00",3.76,Houston,German,340,6170,4,Outdoor Adventurers,08-06-2021
5270,NexGen Systems,Email,Women 25-34,45 days,Facebook,11%,"$14,311.00",2.5,Los Angeles,German,202,7273,10,Outdoor Adventurers,09-06-2021
5271,DataTech Solutions,Search,Women 35-44,30 days,Facebook,12%,"$12,884.00",3.96,Los Angeles,French,150,2819,5,Tech Enthusiasts,10-06-2021
5272,DataTech Solutions,Influencer,Women 35-44,30 days,YouTube,7%,"$17,356.00",7.36,Los Angeles,English,475,9894,10,Tech Enthusiasts,11-06-2021
5273,TechCorp,Email,Men 25-34,60 days,Email,10%,"$13,131.00",5.26,Chicago,Mandarin,509,1356,8,Fashionistas,12-06-2021
5274,DataTech Solutions,Display,All Ages,30 days,Google Ads,7%,"$15,555.00",5.52,Los Angeles,Spanish,366,3266,7,Outdoor Adventurers,13-06-2021
5275,TechCorp,Social Media,Men 25-34,30 days,YouTube,4%,"$9,331.00",6.03,Houston,French,459,9712,2,Foodies,14-06-2021
5276,Alpha Innovations,Display,All Ages,45 days,YouTube,3%,"$5,990.00",2.72,Miami,Mandarin,952,8189,9,Fashionistas,15-06-2021
5277,Alpha Innovations,Email,Women 25-34,30 days,Google Ads,9%,"$16,416.00",7.33,New York,Spanish,470,2122,4,Tech Enthusiasts,16-06-2021
5278,TechCorp,Email,Men 25-34,15 days,Website,13%,"$13,118.00",5.02,Chicago,Spanish,481,7725,3,Tech Enthusiasts,17-06-2021
5279,Innovate Industries,Search,Men 18-24,45 days,Facebook,10%,"$16,055.00",2.64,Houston,Spanish,167,3223,7,Tech Enthusiasts,18-06-2021
5280,TechCorp,Influencer,All Ages,15 days,Instagram,3%,"$8,731.00",7.41,Los Angeles,French,765,2950,10,Foodies,19-06-2021
5281,DataTech Solutions,Search,Men 18-24,45 days,Facebook,10%,"$13,731.00",2.49,New York,German,403,4676,3,Health & Wellness,20-06-2021
5282,NexGen Systems,Search,Women 35-44,45 days,Instagram,13%,"$12,254.00",5.68,Chicago,German,869,7840,3,Fashionistas,21-06-2021
5283,Innovate Industries,Search,Men 18-24,30 days,Website,12%,"$14,799.00",4.57,Miami,German,417,7511,2,Foodies,22-06-2021
5284,Alpha Innovations,Social Media,Men 25-34,60 days,Email,11%,"$13,452.00",7.19,Miami,Spanish,874,6853,8,Fashionistas,23-06-2021
5285,DataTech Solutions,Display,Men 18-24,60 days,Google Ads,8%,"$19,071.00",6.4,New York,English,978,5790,1,Fashionistas,24-06-2021
5286,NexGen Systems,Influencer,Men 25-34,15 days,Instagram,10%,"$13,352.00",7.02,Chicago,English,869,7330,6,Health & Wellness,25-06-2021
5287,DataTech Solutions,Influencer,Women 25-34,60 days,Google Ads,10%,"$7,002.00",7.92,New York,German,520,6550,8,Foodies,26-06-2021
5288,DataTech Solutions,Influencer,Men 18-24,30 days,Google Ads,13%,"$10,983.00",2.78,Miami,Mandarin,193,2919,5,Tech Enthusiasts,27-06-2021
5289,TechCorp,Search,All Ages,30 days,Facebook,12%,"$12,744.00",7.54,New York,English,695,6407,6,Health & Wellness,28-06-2021
5290,TechCorp,Display,Men 18-24,15 days,Website,9%,"$19,255.00",4.81,Chicago,Spanish,429,3062,3,Outdoor Adventurers,29-06-2021
5291,Innovate Industries,Search,All Ages,15 days,Website,11%,"$15,946.00",3.78,Houston,German,135,1659,4,Foodies,30-06-2021
5292,TechCorp,Display,All Ages,45 days,Google Ads,11%,"$11,286.00",5.17,Los Angeles,French,302,7421,2,Foodies,01-07-2021
5293,TechCorp,Display,All Ages,60 days,Website,2%,"$18,937.00",7.66,New York,English,760,6691,7,Outdoor Adventurers,02-07-2021
5294,TechCorp,Display,Women 25-34,60 days,YouTube,9%,"$19,728.00",7.62,Miami,Mandarin,831,7857,7,Health & Wellness,03-07-2021
5295,TechCorp,Social Media,Men 18-24,60 days,Website,11%,"$5,123.00",3.96,Miami,Mandarin,166,2763,2,Foodies,04-07-2021
5296,Alpha Innovations,Search,Women 25-34,15 days,Email,7%,"$7,012.00",3.63,Miami,Mandarin,493,8297,9,Outdoor Adventurers,05-07-2021
5297,DataTech Solutions,Social Media,Women 25-34,60 days,Facebook,2%,"$18,289.00",6.27,New York,Spanish,710,9183,3,Health & Wellness,06-07-2021
5298,DataTech Solutions,Display,Women 25-34,45 days,Email,11%,"$8,305.00",7.32,Miami,English,713,5481,9,Outdoor Adventurers,07-07-2021
5299,Innovate Industries,Search,Men 25-34,30 days,Website,10%,"$17,111.00",7.84,Los Angeles,German,569,6866,5,Health & Wellness,08-07-2021
5300,Innovate Industries,Search,Men 18-24,15 days,Facebook,12%,"$6,319.00",2.36,Chicago,German,288,4822,2,Outdoor Adventurers,09-07-2021
5301,TechCorp,Social Media,Women 25-34,30 days,YouTube,2%,"$9,099.00",2.67,Houston,German,349,2053,2,Fashionistas,10-07-2021
5302,NexGen Systems,Display,Men 25-34,30 days,Instagram,15%,"$9,266.00",2.48,New York,English,569,6699,9,Health & Wellness,11-07-2021
5303,NexGen Systems,Email,Women 25-34,45 days,YouTube,8%,"$10,328.00",7.66,Miami,German,510,6959,7,Health & Wellness,12-07-2021
5304,NexGen Systems,Influencer,Men 25-34,60 days,Instagram,14%,"$5,222.00",4.96,New York,German,977,7340,8,Foodies,13-07-2021
5305,Alpha Innovations,Influencer,All Ages,30 days,YouTube,6%,"$8,484.00",7.44,Miami,Spanish,710,4358,7,Health & Wellness,14-07-2021
5306,DataTech Solutions,Search,Women 25-34,60 days,Website,8%,"$19,990.00",6.53,Chicago,Mandarin,520,8638,4,Health & Wellness,15-07-2021
5307,NexGen Systems,Email,Men 25-34,15 days,YouTube,7%,"$13,075.00",2.26,Miami,Spanish,820,4528,7,Health & Wellness,16-07-2021
5308,Innovate Industries,Display,Women 35-44,30 days,Email,12%,"$14,662.00",6.68,Houston,English,541,6999,5,Fashionistas,17-07-2021
5309,Innovate Industries,Social Media,Men 18-24,30 days,Website,3%,"$12,422.00",5.03,Los Angeles,Spanish,501,4102,2,Tech Enthusiasts,18-07-2021
5310,NexGen Systems,Search,All Ages,30 days,Email,2%,"$15,415.00",2.98,Chicago,English,308,6472,9,Health & Wellness,19-07-2021
5311,NexGen Systems,Email,Men 18-24,45 days,Email,13%,"$7,775.00",6.54,New York,French,126,1243,1,Outdoor Adventurers,20-07-2021
5312,Alpha Innovations,Search,Women 25-34,15 days,Email,5%,"$16,505.00",6.16,Miami,English,490,2332,4,Fashionistas,21-07-2021
5313,TechCorp,Search,Women 35-44,45 days,YouTube,7%,"$6,346.00",4.84,New York,Spanish,325,4876,2,Foodies,22-07-2021
5314,Innovate Industries,Display,All Ages,30 days,Website,13%,"$9,048.00",5.19,Los Angeles,French,399,3668,7,Outdoor Adventurers,23-07-2021
5315,Innovate Industries,Social Media,Women 25-34,45 days,YouTube,14%,"$18,276.00",6.21,Houston,English,288,5597,7,Tech Enthusiasts,24-07-2021
5316,DataTech Solutions,Influencer,Women 25-34,60 days,YouTube,8%,"$5,133.00",6.96,Chicago,German,140,9172,1,Outdoor Adventurers,25-07-2021
5317,NexGen Systems,Display,All Ages,60 days,Facebook,8%,"$11,182.00",5.64,Los Angeles,French,795,4390,10,Outdoor Adventurers,26-07-2021
5318,NexGen Systems,Email,Women 25-34,45 days,Website,3%,"$15,430.00",4.43,Miami,Mandarin,595,9742,8,Tech Enthusiasts,27-07-2021
5319,TechCorp,Influencer,Women 25-34,15 days,Instagram,7%,"$11,874.00",3.78,New York,German,241,7935,5,Tech Enthusiasts,28-07-2021
5320,Alpha Innovations,Search,Women 35-44,15 days,Website,12%,"$16,964.00",4.52,Chicago,Mandarin,177,5489,9,Fashionistas,29-07-2021
5321,DataTech Solutions,Social Media,Women 25-34,30 days,Facebook,12%,"$17,330.00",2.81,Los Angeles,German,858,8506,9,Foodies,30-07-2021
5322,NexGen Systems,Search,Women 25-34,45 days,Instagram,14%,"$12,482.00",2.55,Los Angeles,Spanish,446,7108,7,Outdoor Adventurers,31-07-2021
5323,Alpha Innovations,Email,Men 25-34,30 days,Google Ads,9%,"$7,433.00",4.64,Miami,Spanish,300,9708,5,Outdoor Adventurers,01-08-2021
5324,NexGen Systems,Search,Men 18-24,60 days,Facebook,9%,"$15,241.00",3.88,New York,English,684,6274,8,Health & Wellness,02-08-2021
5325,TechCorp,Influencer,Women 25-34,60 days,Facebook,3%,"$17,514.00",2.09,Chicago,Mandarin,854,6827,5,Outdoor Adventurers,03-08-2021
5326,Alpha Innovations,Display,Men 25-34,30 days,Facebook,13%,"$17,726.00",7.67,Miami,French,481,7438,5,Foodies,04-08-2021
5327,DataTech Solutions,Influencer,All Ages,30 days,Facebook,10%,"$15,907.00",2.22,Chicago,French,846,6865,7,Foodies,05-08-2021
5328,Innovate Industries,Email,Women 35-44,30 days,Instagram,2%,"$11,967.00",3.99,Miami,German,237,7605,6,Tech Enthusiasts,06-08-2021
5329,Alpha Innovations,Email,Women 35-44,15 days,Instagram,13%,"$5,831.00",6.26,Miami,Mandarin,444,6424,4,Foodies,07-08-2021
5330,TechCorp,Influencer,Women 25-34,30 days,Email,10%,"$17,962.00",5.46,New York,French,431,1611,1,Outdoor Adventurers,08-08-2021
5331,TechCorp,Influencer,Men 18-24,45 days,Website,4%,"$9,672.00",3.84,Houston,Mandarin,431,8032,9,Health & Wellness,09-08-2021
5332,Alpha Innovations,Social Media,Women 35-44,15 days,Instagram,14%,"$8,299.00",7.14,Miami,French,983,5439,2,Tech Enthusiasts,10-08-2021
5333,TechCorp,Display,All Ages,45 days,Email,8%,"$9,392.00",3.6,Miami,English,961,6609,9,Fashionistas,11-08-2021
5334,DataTech Solutions,Influencer,All Ages,15 days,Google Ads,12%,"$13,118.00",6.95,New York,Mandarin,731,7361,1,Tech Enthusiasts,12-08-2021
5335,Alpha Innovations,Email,Men 25-34,30 days,Instagram,9%,"$11,383.00",6.88,New York,German,644,7259,3,Foodies,13-08-2021
5336,TechCorp,Email,Men 25-34,45 days,YouTube,6%,"$19,508.00",3.58,New York,Spanish,470,3134,9,Tech Enthusiasts,14-08-2021
5337,Alpha Innovations,Social Media,Women 35-44,45 days,Instagram,7%,"$18,867.00",6.64,Los Angeles,German,974,9319,6,Fashionistas,15-08-2021
5338,Innovate Industries,Display,Men 18-24,30 days,Facebook,9%,"$7,156.00",4.42,Chicago,German,974,6113,6,Health & Wellness,16-08-2021
5339,TechCorp,Social Media,Women 25-34,15 days,Instagram,5%,"$18,294.00",5.42,Chicago,Mandarin,641,9166,3,Health & Wellness,17-08-2021
5340,Innovate Industries,Social Media,Men 25-34,45 days,Instagram,5%,"$11,920.00",3.07,New York,French,253,4254,4,Fashionistas,18-08-2021
5341,Innovate Industries,Social Media,Men 18-24,45 days,Website,15%,"$7,735.00",2.41,New York,Mandarin,279,9347,7,Fashionistas,19-08-2021
5342,Innovate Industries,Email,Women 35-44,45 days,YouTube,14%,"$11,042.00",2.05,Chicago,French,173,5352,4,Health & Wellness,20-08-2021
5343,Innovate Industries,Social Media,Men 25-34,60 days,Facebook,11%,"$18,984.00",2.64,Chicago,English,278,3946,4,Tech Enthusiasts,21-08-2021
5344,TechCorp,Display,Women 35-44,60 days,Website,7%,"$11,660.00",3.28,Los Angeles,Spanish,127,4748,3,Foodies,22-08-2021
5345,Alpha Innovations,Social Media,Women 35-44,60 days,Email,12%,"$19,159.00",2.96,Los Angeles,French,411,8305,10,Outdoor Adventurers,23-08-2021
5346,NexGen Systems,Email,All Ages,15 days,Website,14%,"$10,849.00",6.86,New York,English,635,3600,5,Fashionistas,24-08-2021
5347,DataTech Solutions,Influencer,Women 25-34,60 days,YouTube,7%,"$10,777.00",6.71,Houston,German,731,4936,1,Foodies,25-08-2021
5348,TechCorp,Social Media,Women 25-34,45 days,Email,6%,"$13,904.00",8,New York,Mandarin,420,8201,2,Outdoor Adventurers,26-08-2021
5349,DataTech Solutions,Email,Men 25-34,45 days,Email,13%,"$19,406.00",5,Los Angeles,Mandarin,768,3274,6,Fashionistas,27-08-2021
5350,Innovate Industries,Email,Men 18-24,30 days,YouTube,10%,"$17,663.00",6.71,New York,French,218,9542,4,Outdoor Adventurers,28-08-2021
5351,Alpha Innovations,Influencer,Women 25-34,15 days,Website,14%,"$11,199.00",6.93,New York,Mandarin,841,2817,4,Foodies,29-08-2021
5352,NexGen Systems,Social Media,All Ages,30 days,Facebook,10%,"$6,535.00",5.71,Chicago,English,997,7025,4,Health & Wellness,30-08-2021
5353,Alpha Innovations,Display,Women 35-44,60 days,Email,4%,"$6,206.00",2.57,Los Angeles,Spanish,122,7785,6,Outdoor Adventurers,31-08-2021
5354,DataTech Solutions,Email,Women 35-44,30 days,YouTube,6%,"$18,104.00",3.53,New York,French,150,3003,1,Tech Enthusiasts,01-09-2021
5355,TechCorp,Display,Women 25-34,15 days,YouTube,15%,"$17,187.00",2.37,Los Angeles,German,343,1402,4,Foodies,02-09-2021
5356,NexGen Systems,Display,Women 25-34,15 days,YouTube,13%,"$18,355.00",7.75,Chicago,English,889,6529,8,Health & Wellness,03-09-2021
5357,Innovate Industries,Search,Women 35-44,60 days,Instagram,14%,"$19,576.00",3.49,Chicago,English,532,9638,9,Tech Enthusiasts,04-09-2021
5358,TechCorp,Email,Women 25-34,15 days,Facebook,5%,"$13,138.00",3.85,New York,German,218,9098,4,Health & Wellness,05-09-2021
5359,NexGen Systems,Display,Women 35-44,60 days,Facebook,11%,"$14,120.00",7.8,New York,Mandarin,357,3874,7,Outdoor Adventurers,06-09-2021
5360,NexGen Systems,Email,Women 25-34,45 days,YouTube,6%,"$8,646.00",7.83,Chicago,Spanish,368,1611,10,Outdoor Adventurers,07-09-2021
5361,NexGen Systems,Influencer,All Ages,30 days,Facebook,5%,"$7,035.00",4.18,Los Angeles,German,107,1758,5,Fashionistas,08-09-2021
5362,Innovate Industries,Display,Men 18-24,30 days,YouTube,1%,"$11,048.00",5.86,Miami,Mandarin,885,9280,8,Health & Wellness,09-09-2021
5363,Innovate Industries,Email,Men 25-34,30 days,Email,6%,"$16,767.00",2.62,Chicago,English,649,6810,7,Tech Enthusiasts,10-09-2021
5364,NexGen Systems,Email,All Ages,15 days,Facebook,5%,"$9,869.00",6.69,Chicago,French,799,9885,4,Foodies,11-09-2021
5365,Alpha Innovations,Influencer,Men 18-24,15 days,Facebook,6%,"$10,803.00",2.19,Chicago,Spanish,436,5087,7,Tech Enthusiasts,12-09-2021
5366,NexGen Systems,Email,All Ages,45 days,YouTube,6%,"$10,889.00",2.81,Miami,French,196,7934,2,Foodies,13-09-2021
5367,NexGen Systems,Social Media,All Ages,30 days,Email,12%,"$6,744.00",6.48,New York,Mandarin,326,2453,8,Foodies,14-09-2021
5368,DataTech Solutions,Display,Men 25-34,60 days,Email,11%,"$8,715.00",5.6,Miami,French,517,7247,3,Fashionistas,15-09-2021
5369,TechCorp,Influencer,All Ages,60 days,YouTube,5%,"$11,404.00",2.03,Chicago,Mandarin,477,6546,7,Foodies,16-09-2021
5370,NexGen Systems,Email,Men 25-34,30 days,Instagram,6%,"$8,777.00",3.15,Houston,English,162,6842,3,Fashionistas,17-09-2021
5371,DataTech Solutions,Search,Men 18-24,15 days,Facebook,14%,"$13,283.00",3.24,Chicago,English,388,6016,9,Foodies,18-09-2021
5372,NexGen Systems,Display,Men 25-34,45 days,Email,9%,"$15,699.00",3.76,Los Angeles,English,677,9703,10,Fashionistas,19-09-2021
5373,Alpha Innovations,Influencer,All Ages,15 days,Facebook,4%,"$7,509.00",4.54,Chicago,English,333,5068,5,Fashionistas,20-09-2021
5374,DataTech Solutions,Influencer,Men 25-34,30 days,YouTube,8%,"$14,352.00",6.71,Los Angeles,German,745,1953,6,Tech Enthusiasts,21-09-2021
5375,DataTech Solutions,Influencer,Women 25-34,30 days,Facebook,12%,"$17,062.00",2.5,Los Angeles,Spanish,408,3757,4,Fashionistas,22-09-2021
5376,NexGen Systems,Email,Men 18-24,45 days,Email,14%,"$17,195.00",2.15,Miami,German,121,1361,10,Tech Enthusiasts,23-09-2021
5377,Innovate Industries,Display,Women 35-44,45 days,Facebook,3%,"$18,451.00",2.22,Chicago,French,775,7505,5,Health & Wellness,24-09-2021
5378,TechCorp,Display,Men 18-24,45 days,Instagram,10%,"$13,303.00",5.55,Miami,Mandarin,899,4105,7,Health & Wellness,25-09-2021
5379,DataTech Solutions,Social Media,Women 35-44,45 days,YouTube,2%,"$19,438.00",6.67,Miami,Mandarin,795,2169,5,Outdoor Adventurers,26-09-2021
5380,Innovate Industries,Influencer,Men 18-24,15 days,Email,11%,"$9,048.00",6.58,Miami,Mandarin,680,8995,4,Tech Enthusiasts,27-09-2021
5381,Innovate Industries,Influencer,Men 25-34,45 days,Google Ads,8%,"$14,009.00",6.08,Houston,English,505,4650,8,Fashionistas,28-09-2021
5382,DataTech Solutions,Social Media,Men 18-24,15 days,Email,10%,"$11,047.00",4.36,Miami,German,178,2676,8,Tech Enthusiasts,29-09-2021
5383,TechCorp,Display,Women 25-34,30 days,Instagram,11%,"$5,935.00",2.42,Miami,Spanish,858,9652,10,Outdoor Adventurers,30-09-2021
5384,DataTech Solutions,Search,Women 25-34,60 days,Facebook,2%,"$5,972.00",7.47,Houston,French,498,3070,7,Outdoor Adventurers,01-10-2021
5385,DataTech Solutions,Social Media,Men 18-24,60 days,YouTube,12%,"$11,642.00",7.08,Houston,German,525,2585,5,Foodies,02-10-2021
5386,TechCorp,Search,Men 18-24,45 days,YouTube,10%,"$13,591.00",7.29,Los Angeles,Spanish,879,5786,1,Outdoor Adventurers,03-10-2021
5387,Innovate Industries,Display,Men 18-24,30 days,Email,7%,"$18,898.00",2.44,Chicago,English,252,3476,6,Outdoor Adventurers,04-10-2021
5388,DataTech Solutions,Display,Women 25-34,15 days,Google Ads,3%,"$8,717.00",3.12,Miami,Spanish,316,7321,4,Fashionistas,05-10-2021
5389,DataTech Solutions,Influencer,Men 18-24,45 days,Google Ads,4%,"$14,538.00",3.44,Chicago,Mandarin,919,5452,1,Foodies,06-10-2021
5390,Alpha Innovations,Display,Women 25-34,15 days,Website,8%,"$19,359.00",6.96,New York,Spanish,543,9143,2,Foodies,07-10-2021
5391,DataTech Solutions,Email,Men 25-34,15 days,Email,5%,"$18,126.00",6.94,Houston,English,250,5911,10,Outdoor Adventurers,08-10-2021
5392,Alpha Innovations,Influencer,Men 18-24,15 days,YouTube,13%,"$16,328.00",7.24,Miami,French,206,2493,3,Tech Enthusiasts,09-10-2021
5393,TechCorp,Search,All Ages,60 days,Facebook,1%,"$16,143.00",4.25,New York,Mandarin,342,3847,3,Foodies,10-10-2021
5394,NexGen Systems,Search,Men 18-24,60 days,Instagram,7%,"$14,487.00",4.45,Chicago,Spanish,978,6899,6,Tech Enthusiasts,11-10-2021
5395,TechCorp,Email,Men 25-34,60 days,Instagram,6%,"$5,235.00",3.04,Los Angeles,German,689,4466,5,Tech Enthusiasts,12-10-2021
5396,DataTech Solutions,Email,Women 35-44,45 days,Instagram,10%,"$14,950.00",2.97,New York,German,362,8263,5,Tech Enthusiasts,13-10-2021
5397,Alpha Innovations,Display,All Ages,60 days,Facebook,9%,"$15,835.00",2.51,Los Angeles,English,441,3491,5,Health & Wellness,14-10-2021
5398,Alpha Innovations,Influencer,All Ages,15 days,Instagram,11%,"$14,738.00",5.36,Miami,English,458,9500,7,Tech Enthusiasts,15-10-2021
5399,Alpha Innovations,Email,All Ages,45 days,Website,2%,"$17,011.00",4.25,Miami,Spanish,452,7666,6,Tech Enthusiasts,16-10-2021
5400,NexGen Systems,Social Media,Women 25-34,30 days,Email,11%,"$10,770.00",3.98,Houston,French,339,2744,4,Tech Enthusiasts,17-10-2021
5401,NexGen Systems,Social Media,Women 35-44,45 days,Google Ads,2%,"$16,540.00",4.1,New York,Mandarin,790,6284,1,Health & Wellness,18-10-2021
5402,TechCorp,Search,Men 18-24,45 days,Google Ads,13%,"$11,181.00",5.61,Los Angeles,French,738,1321,10,Tech Enthusiasts,19-10-2021
